TERM_CODE,CRN,TERM_DESC,TITLE,SUBJ_CODE,SUBJ_DESC,CRSE_NUM,SEQ_NUM,XLST_GROUP,SCHD_DESC,MAX_ENRL,CREDIT_HR,COLL_DESC,DEPT_DESC,BLDG_DESC,ROOM_CODE,BEGIN_TIME,END_TIME,START_DATE,END_DATE,SUN_DAY,MON_DAY,TUE_DAY,WED_DAY,THU_DAY,FRI_DAY,SAT_DAY,HRS_WEEK
202210,1212,Winter Quarter 2022,Voice,MUPR,Music-Studio Lessons,4230,43,,Performance,15,2,Arts and Humanities,School of Music               ,,,1200,1250,03-Jan-22,14-Mar-22,,,,,,F,,0.83
202210,2051,Winter Quarter 2022,Flute,MUPR,Music-Studio Lessons,4390,1,,Performance,15,2,Arts and Humanities,School of Music               ,,,1300,1430,03-Jan-22,14-Mar-22,,,,,,F,,1
202210,1193,Winter Quarter 2022,Horn,MUPR,Music-Studio Lessons,2530,24,,Performance,15,4,Arts and Humanities,School of Music               ,***,***,1100,1450,03-Jan-22,14-Mar-22,,,T,,,F,,1
202210,3889,Winter Quarter 2022,Trumpet,MUPR,Music-Studio Lessons,4500,48,,Performance,15,2,Arts and Humanities,School of Music               ,***,***,1200,1250,03-Jan-22,14-Mar-22,,,,,,F,,1
202210,2664,Winter Quarter 2022,Lamont Jazz Ensemble,MUEN,Music-Ensembles,3753,1,,Performance,30,1,Arts and Humanities,School of Music               ,Newman Performing Arts Center,270,1200,1250,03-Jan-22,14-Mar-22,,M,T,W,R,,,3.33
202210,2737,Winter Quarter 2022,Vocal Jazz Combo,MUEN,Music-Ensembles,3038,51,,Performance,10,0,Arts and Humanities,School of Music               ,Newman Performing Arts Center,HAMILTON,1400,1450,03-Jan-22,14-Mar-22,,M,,W,,,,1.66
202210,1224,Winter Quarter 2022,Jazz Guitar,MUPR,Music-Studio Lessons,4621,40,,Performance,15,2,Arts and Humanities,School of Music               ,,HAMILTON,1200,1250,03-Jan-22,14-Mar-22,,,,,,F,,1
202210,5969,Winter Quarter 2022,N. Indian Classical Ensemble,MUEN,Music-Ensembles,3041,1,AC,Performance,20,1,Arts and Humanities,School of Music               ,,,1200,1320,03-Jan-22,14-Mar-22,,,T,,R,,,2.66
202210,2540,Winter Quarter 2022,Chamber Ensemble-Strings,MUEN,Music-Ensembles,3777,1,,Performance,60,1,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,0
202210,1214,Winter Quarter 2022,Violoncello,MUPR,Music-Studio Lessons,4270,19,,Performance,15,2,Arts and Humanities,School of Music               ,Newman Performing Arts Center,***,1300,1550,03-Jan-22,14-Mar-22,,,T,,R,F,,0.83
202210,1218,Winter Quarter 2022,Harp,MUPR,Music-Studio Lessons,4330,64,,Performance,4,2,Arts and Humanities,School of Music               ,,HAMILTON,1000,1100,03-Jan-22,14-Mar-22,,,,W,,,,1
202210,2739,Winter Quarter 2022,Opera,MUEN,Music-Ensembles,3710,51,,Performance,100,0,Arts and Humanities,School of Music               ,,,1330,1650,03-Jan-22,14-Mar-22,,M,,W,,F,,5.66
202210,2584,Winter Quarter 2022,Chamber Ensemble-Strings,MUEN,Music-Ensembles,3777,4,,Performance,40,1,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,0
202210,2517,Winter Quarter 2022,Piano Accompanying,MUEN,Music-Ensembles,3775,2,,Performance,20,0,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,0
202210,1223,Winter Quarter 2022,Tuba,MUPR,Music-Studio Lessons,4560,70,,Performance,15,2,Arts and Humanities,School of Music               ,Newman Performing Arts Center,HAMILTON,1100,1200,03-Jan-22,14-Mar-22,,,,,,F,,1
202210,1345,Winter Quarter 2022,Organ,MUPR,Music-Studio Lessons,4350,1,,Performance,15,2,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,0
202210,2472,Winter Quarter 2022,Bassoon,MUPR,Music-Studio Lessons,4460,1,,Performance,5,2,Arts and Humanities,School of Music               ,Newman Performing Arts Center,HAMILTON,1300,1430,03-Jan-22,14-Mar-22,,,,,,F,,1.5
202210,2583,Winter Quarter 2022,Chamber Ensemble-Strings,MUEN,Music-Ensembles,3777,3,,Performance,40,1,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,0
202210,4091,Winter Quarter 2022,Chamber Ensemble-Woodwind,MUEN,Music-Ensembles,3778,6,,Performance,50,1,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,1
202210,2761,Winter Quarter 2022,Chamber Ensemble-Strings,MUEN,Music-Ensembles,3777,54,,Performance,40,0,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,0
202210,5874,Winter Quarter 2022,Chamber Ensemble-Piano,MUEN,Music-Ensembles,3770,3,,Performance,10,1,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,1
202210,3310,Winter Quarter 2022,Chamber Ensemble-Piano,MUEN,Music-Ensembles,3770,2,,Performance,5,1,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,1
202210,1337,Winter Quarter 2022,Vocal Jazz Combo,MUEN,Music-Ensembles,3038,1,,Performance,10,1,Arts and Humanities,School of Music               ,Newman Performing Arts Center,HAMILTON,1400,1450,03-Jan-22,14-Mar-22,,M,,W,,,,1.66
202210,2760,Winter Quarter 2022,Chamber Ensemble-Strings,MUEN,Music-Ensembles,3777,53,,Performance,40,0,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,0
202210,2759,Winter Quarter 2022,Chamber Ensemble-Strings,MUEN,Music-Ensembles,3777,52,,Performance,40,0,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,0
202210,2756,Winter Quarter 2022,Chamber Ensemble-Brass,MUEN,Music-Ensembles,3774,54,,Performance,40,0,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,0
202210,5875,Winter Quarter 2022,Chamber Ensemble-Piano,MUEN,Music-Ensembles,3770,53,,Performance,10,0,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,0
202210,2068,Winter Quarter 2022,Percussion,MUPR,Music-Studio Lessons,4660,1,,Performance,15,2,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,0
202210,2585,Winter Quarter 2022,Chamber Ensemble-Woodwind,MUEN,Music-Ensembles,3778,2,,Performance,40,1,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,0
202210,2388,Winter Quarter 2022,Chamber Ensemble-Woodwind,MUEN,Music-Ensembles,3778,1,,Performance,40,1,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,0
202210,2910,Winter Quarter 2022,Chamber Ensemble-Woodwind,MUEN,Music-Ensembles,3778,4,,Performance,40,1,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,0
202210,2765,Winter Quarter 2022,Chamber Ensemble-Woodwind,MUEN,Music-Ensembles,3778,54,,Performance,40,0,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,0
202210,2764,Winter Quarter 2022,Chamber Ensemble-Woodwind,MUEN,Music-Ensembles,3778,53,,Performance,40,0,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,0
202210,2763,Winter Quarter 2022,Chamber Ensemble-Woodwind,MUEN,Music-Ensembles,3778,52,,Performance,40,0,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,0
202210,6220,Winter Quarter 2022,Chamber Ensemble-Strings,MUEN,Music-Ensembles,3777,57,OZ,Performance,20,0,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,0
202210,1146,Winter Quarter 2022,Opera,MUEN,Music-Ensembles,3710,1,,Performance,100,1,Arts and Humanities,School of Music               ,,,1330,1650,03-Jan-22,14-Mar-22,,M,,W,,F,,3
202210,2386,Winter Quarter 2022,Percussion,MUPR,Music-Studio Lessons,4660,2,,Performance,5,2,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,0
202210,1270,Winter Quarter 2022,Piano Accompanying,MUEN,Music-Ensembles,3775,1,,Performance,20,0,Arts and Humanities,School of Music               ,,,1400,1450,03-Jan-22,14-Mar-22,,,,W,,,,0.83
202210,1220,Winter Quarter 2022,Trumpet,MUPR,Music-Studio Lessons,4500,47,,Performance,15,2,Arts and Humanities,School of Music               ,Newman Performing Arts Center,HAMILTON,1100,1200,03-Jan-22,14-Mar-22,,,,,,F,,1
202210,1217,Winter Quarter 2022,Jazz Bass,MUPR,Music-Studio Lessons,4312,61,,Performance,15,2,Arts and Humanities,School of Music               ,,,1200,1250,03-Jan-22,14-Mar-22,,,,,,F,,0.83
202210,5979,Winter Quarter 2022,Chamber Ensemble-Strings,MUEN,Music-Ensembles,3777,58,,Performance,10,0,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,0
202210,5978,Winter Quarter 2022,Chamber Ensemble-Strings,MUEN,Music-Ensembles,3777,8,,Performance,10,1,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,1
202210,2762,Winter Quarter 2022,Chamber Ensemble-Woodwind,MUEN,Music-Ensembles,3778,51,,Performance,40,0,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,0
202210,3322,Winter Quarter 2022,Chamber Ensemble-Woodwind,MUEN,Music-Ensembles,3778,5,,Performance,5,1,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,0
202210,4092,Winter Quarter 2022,Chamber Ensemble-Woodwind,MUEN,Music-Ensembles,3778,56,,Performance,50,0,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,0
202210,2907,Winter Quarter 2022,Vocal Jazz Combo,MUEN,Music-Ensembles,3038,52,,Performance,10,0,Arts and Humanities,School of Music               ,,,1400,1450,03-Jan-22,14-Mar-22,,M,,W,,,,1.66
202210,6219,Winter Quarter 2022,Chamber Ensemble-Strings,MUEN,Music-Ensembles,3777,7,OZ,Performance,20,1,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,0
202210,3974,Winter Quarter 2022,Modern Music Ensemble,MUEN,Music-Ensembles,3750,53,,Performance,0,0,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,0
202210,1211,Winter Quarter 2022,Voice,MUPR,Music-Studio Lessons,4230,42,,Performance,10,2,Arts and Humanities,School of Music               ,,,1100,1230,03-Jan-22,14-Mar-22,,,,,,F,,1
202210,1149,Winter Quarter 2022,Lamont Symphony Orchestra,MUEN,Music-Ensembles,3760,1,AD,Performance,100,1,Arts and Humanities,School of Music               ,Newman Performing Arts Center,270,1400,1650,03-Jan-22,14-Mar-22,,M,,W,,,,5.66
202210,2749,Winter Quarter 2022,Lamont Symphony Orchestra,MUEN,Music-Ensembles,3760,51,AD,Performance,100,0,Arts and Humanities,School of Music               ,Newman Performing Arts Center,270,1400,1650,03-Jan-22,14-Mar-22,,M,,W,,,,5.66
202210,2337,Winter Quarter 2022,Modern Music Ensemble,MUEN,Music-Ensembles,3750,2,,Performance,20,1,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,0
202210,1336,Winter Quarter 2022,Vocal Repertoire Combo,MUEN,Music-Ensembles,3037,1,,Performance,15,1,Arts and Humanities,School of Music               ,Newman Performing Arts Center,HAMILTON,1500,1550,03-Jan-22,14-Mar-22,,M,,W,,,,1.66
202210,2736,Winter Quarter 2022,Vocal Repertoire Combo,MUEN,Music-Ensembles,3037,51,,Performance,10,0,Arts and Humanities,School of Music               ,Newman Performing Arts Center,HAMILTON,1500,1550,03-Jan-22,14-Mar-22,,M,,W,,,,1.66
202210,1203,Winter Quarter 2022,Percussion Set,MUPR,Music-Studio Lessons,2661,15,,Performance,15,2,Arts and Humanities,School of Music               ,,,1200,1250,03-Jan-22,14-Mar-22,,,,,,F,,1
202210,2758,Winter Quarter 2022,Chamber Ensemble-Strings,MUEN,Music-Ensembles,3777,51,,Performance,40,0,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,0
202210,2744,Winter Quarter 2022,Modern Music Ensemble,MUEN,Music-Ensembles,3750,51,,Performance,30,0,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,0
202210,2381,Winter Quarter 2022,Percussion,MUPR,Music-Studio Lessons,2660,1,,Performance,5,2,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,0
202210,3973,Winter Quarter 2022,Modern Music Ensemble,MUEN,Music-Ensembles,3750,3,,Performance,0,1,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,1
202210,1944,Winter Quarter 2022,Classical Guitar,MUPR,Music-Studio Lessons,2610,1,,Performance,15,4,Arts and Humanities,School of Music               ,,,1500,1700,03-Jan-22,14-Mar-22,,,T,,,,,1
202210,2580,Winter Quarter 2022,Chamber Ensemble-Brass,MUEN,Music-Ensembles,3774,2,,Performance,40,1,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,0
202210,2073,Winter Quarter 2022,Chamber Ensemble-Brass,MUEN,Music-Ensembles,3774,1,,Performance,55,1,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,0
202210,2748,Winter Quarter 2022,Lamont Jazz Ensemble,MUEN,Music-Ensembles,3753,51,,Performance,30,0,Arts and Humanities,School of Music               ,Newman Performing Arts Center,100,1200,1250,03-Jan-22,14-Mar-22,,M,T,W,R,,,3.33
202210,1151,Winter Quarter 2022,Chamber Ensemble-Percussion,MUEN,Music-Ensembles,3776,1,,Performance,20,1,Arts and Humanities,School of Music               ,,,1300,1530,03-Jan-22,14-Mar-22,,,T,,,F,,1.5
202210,2757,Winter Quarter 2022,Chamber Ensemble-Percussion,MUEN,Music-Ensembles,3776,50,,Performance,20,0,Arts and Humanities,School of Music               ,,,1300,1530,03-Jan-22,14-Mar-22,,,T,,,F,,1.5
202210,2745,Winter Quarter 2022,Modern Music Ensemble,MUEN,Music-Ensembles,3750,52,,Performance,20,0,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,0
202210,1200,Winter Quarter 2022,Jazz Guitar,MUPR,Music-Studio Lessons,2621,40,,Performance,15,2,Arts and Humanities,School of Music               ,,,1200,1250,03-Jan-22,14-Mar-22,,,,,,F,,1
202210,1216,Winter Quarter 2022,Bass Violin,MUPR,Music-Studio Lessons,4310,60,,Performance,15,2,Arts and Humanities,School of Music               ,Newman Performing Arts Center,***,1300,1450,03-Jan-22,14-Mar-22,,,,,R,F,,1.5
202210,1219,Winter Quarter 2022,Clarinet,MUPR,Music-Studio Lessons,4370,76,,Performance,15,2,Arts and Humanities,School of Music               ,Newman Performing Arts Center,HAMILTON,1300,1430,03-Jan-22,14-Mar-22,,,,,,F,,1.5
202210,1274,Winter Quarter 2022,Trombone,MUPR,Music-Studio Lessons,4480,46,,Performance,15,2,Arts and Humanities,School of Music               ,Newman Performing Arts Center,HAMILTON,1100,1200,03-Jan-22,14-Mar-22,,,,,,F,,1
202210,5872,Winter Quarter 2022,Modern Music Ensemble,MUEN,Music-Ensembles,3750,4,,Performance,0,1,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,0
202210,5873,Winter Quarter 2022,Modern Music Ensemble,MUEN,Music-Ensembles,3750,54,,Performance,5,0,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,0
202210,2194,Winter Quarter 2022,Classical Guitar,MUPR,Music-Studio Lessons,4610,2,,Performance,10,4,Arts and Humanities,School of Music               ,,,1500,1700,03-Jan-22,14-Mar-22,,,T,,,,,2
202210,2579,Winter Quarter 2022,Classical Guitar,MUPR,Music-Studio Lessons,4610,1,,Performance,10,4,Arts and Humanities,School of Music               ,,,1500,1700,03-Jan-22,14-Mar-22,,,T,,,,,1
202210,2387,Winter Quarter 2022,Violin,MUPR,Music-Studio Lessons,4250,2,,Performance,2,2,Arts and Humanities,School of Music               ,***,***,1000,1450,03-Jan-22,14-Mar-22,,,,,R,F,,1
202210,3320,Winter Quarter 2022,Chamber Ensemble-Strings,MUEN,Music-Ensembles,3777,5,,Performance,5,1,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,0
202210,2475,Winter Quarter 2022,Voice,MUPR,Music-Studio Lessons,4230,2,,Performance,10,2,Arts and Humanities,School of Music               ,Newman Performing Arts Center,270,1100,1230,03-Jan-22,14-Mar-22,,,,,,F,,1.5
202210,2196,Winter Quarter 2022,Piano,MUPR,Music-Studio Lessons,4210,38,,Performance,6,2,Arts and Humanities,School of Music               ,***,***,1600,1730,03-Jan-22,14-Mar-22,,,,,R,,,1
202210,1209,Winter Quarter 2022,Piano,MUPR,Music-Studio Lessons,4210,39,,Performance,15,2,Arts and Humanities,School of Music               ,,,1600,1730,03-Jan-22,14-Mar-22,,,,,R,,,1.5
202210,1201,Winter Quarter 2022,Jazz Guitar,MUPR,Music-Studio Lessons,2625,40,,Performance,15,4,Arts and Humanities,School of Music               ,,,1200,1250,03-Jan-22,14-Mar-22,,,,,,F,,0.83
202210,1202,Winter Quarter 2022,Percussion,MUPR,Music-Studio Lessons,2660,14,,Performance,15,2,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,0
202210,1199,Winter Quarter 2022,Tuba,MUPR,Music-Studio Lessons,2570,70,,Performance,15,4,Arts and Humanities,School of Music               ,,,1100,1200,03-Jan-22,14-Mar-22,,,,,,F,,1
202210,1945,Winter Quarter 2022,Classical Guitar,MUPR,Music-Studio Lessons,2600,1,,Performance,15,2,Arts and Humanities,School of Music               ,,,1500,1700,03-Jan-22,14-Mar-22,,,T,,,,,2
202210,2391,Winter Quarter 2022,Classical Guitar,MUPR,Music-Studio Lessons,2600,2,,Performance,5,2,Arts and Humanities,School of Music               ,,,1500,1700,03-Jan-22,14-Mar-22,,,T,,,,,0
202210,1678,Winter Quarter 2022,Steel Drum Ensemble,MUEN,Music-Ensembles,3029,1,,Performance,15,1,Arts and Humanities,School of Music               ,Newman Performing Arts Center,130,1800,1950,03-Jan-22,14-Mar-22,,,T,,R,,,3.66
202210,2501,Winter Quarter 2022,Classical Guitar,MUPR,Music-Studio Lessons,2610,2,,Performance,15,4,Arts and Humanities,School of Music               ,,,1500,1700,03-Jan-22,14-Mar-22,,,T,,,,,2
202210,1182,Winter Quarter 2022,Harp,MUPR,Music-Studio Lessons,2330,64,,Performance,15,2,Arts and Humanities,School of Music               ,***,***,1100,1150,03-Jan-22,14-Mar-22,,,T,,,,,0.83
202210,3011,Winter Quarter 2022,Saxophone,MUPR,Music-Studio Lessons,2790,1,,Performance,4,4,Arts and Humanities,School of Music               ,,,1300,1430,03-Jan-22,14-Mar-22,,,,,,F,,1.5
202210,1344,Winter Quarter 2022,Saxophone,MUPR,Music-Studio Lessons,2790,38,,Performance,15,4,Arts and Humanities,School of Music               ,,,1200,1250,03-Jan-22,14-Mar-22,,,,,,F,,1
202210,3213,Winter Quarter 2022,Saxophone,MUPR,Music-Studio Lessons,2780,1,,Performance,1,2,Arts and Humanities,School of Music               ,,,1300,1430,03-Jan-22,14-Mar-22,,,,,,F,,1
202210,1187,Winter Quarter 2022,Flute,MUPR,Music-Studio Lessons,2400,18,,Performance,15,4,Arts and Humanities,School of Music               ,,,1300,1430,03-Jan-22,14-Mar-22,,,,,,F,,1
202210,1205,Winter Quarter 2022,Percussion Set,MUPR,Music-Studio Lessons,2671,15,,Performance,15,4,Arts and Humanities,School of Music               ,,,1200,1250,03-Jan-22,14-Mar-22,,,,,,F,,0.83
202210,1343,Winter Quarter 2022,Saxophone,MUPR,Music-Studio Lessons,2780,38,,Performance,15,2,Arts and Humanities,School of Music               ,,,1200,1250,03-Jan-22,14-Mar-22,,,,,,F,,1
202210,1181,Winter Quarter 2022,Bass Violin,MUPR,Music-Studio Lessons,2320,60,,Performance,15,4,Arts and Humanities,School of Music               ,,,1300,1450,03-Jan-22,14-Mar-22,,,,,R,F,,0.83
202210,2586,Winter Quarter 2022,Chamber Ensemble-Woodwind,MUEN,Music-Ensembles,3778,3,,Performance,40,1,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,0
202210,2896,Winter Quarter 2022,Jazz Bass,MUPR,Music-Studio Lessons,2314,1,,Performance,15,4,Arts and Humanities,School of Music               ,,,1200,1250,03-Jan-22,14-Mar-22,,,,,,F,,1
202210,1208,Winter Quarter 2022,Jazz Piano,MUPR,Music-Studio Lessons,4191,1,,Performance,15,2,Arts and Humanities,School of Music               ,,,1200,1250,03-Jan-22,14-Mar-22,,,,,,F,,0.83
202210,2895,Winter Quarter 2022,Jazz Bass,MUPR,Music-Studio Lessons,2312,1,,Performance,15,2,Arts and Humanities,School of Music               ,***,***,1200,1250,03-Jan-22,14-Mar-22,,,,,,F,,1
202210,1186,Winter Quarter 2022,Flute,MUPR,Music-Studio Lessons,2390,18,,Performance,15,2,Arts and Humanities,School of Music               ,,,1300,1430,03-Jan-22,14-Mar-22,,,,,,F,,1
202210,1184,Winter Quarter 2022,Clarinet,MUPR,Music-Studio Lessons,2370,76,,Performance,5,2,Arts and Humanities,School of Music               ,,,1300,1430,03-Jan-22,14-Mar-22,,,,,,F,,1.5
202210,1185,Winter Quarter 2022,Clarinet,MUPR,Music-Studio Lessons,2380,76,,Performance,15,4,Arts and Humanities,School of Music               ,,,1300,1430,03-Jan-22,14-Mar-22,,,,,,F,,1
202210,2471,Winter Quarter 2022,Bassoon,MUPR,Music-Studio Lessons,2460,1,,Performance,5,2,Arts and Humanities,School of Music               ,,,1300,1430,03-Jan-22,14-Mar-22,,,,,,F,,1
202210,1207,Winter Quarter 2022,Oboe,MUPR,Music-Studio Lessons,2690,67,,Performance,15,4,Arts and Humanities,School of Music               ,,,1300,1430,03-Jan-22,14-Mar-22,,,,,,F,,1.5
202210,2382,Winter Quarter 2022,Percussion,MUPR,Music-Studio Lessons,2670,1,,Performance,5,4,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,0
202210,2474,Winter Quarter 2022,Oboe,MUPR,Music-Studio Lessons,2690,1,,Performance,5,4,Arts and Humanities,School of Music               ,,,1300,1430,03-Jan-22,14-Mar-22,,,,,,F,,1.5
202210,1469,Winter Quarter 2022,Alexander Technique,MUPR,Music-Studio Lessons,3121,1,,Performance,16,4,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,0
202210,1342,Winter Quarter 2022,Organ,MUPR,Music-Studio Lessons,2360,1,,Performance,15,4,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,0
202210,2602,Winter Quarter 2022,Jazz Trombone,MUPR,Music-Studio Lessons,2481,1,,Performance,2,2,Arts and Humanities,School of Music               ,***,***,1200,1250,03-Jan-22,14-Mar-22,,,,,,F,,1
202210,1354,Winter Quarter 2022,Jazz Piano,MUPR,Music-Studio Lessons,2192,1,,Performance,15,4,Arts and Humanities,School of Music               ,***,***,1200,1250,03-Jan-22,14-Mar-22,,,,,,F,,1
202210,1196,Winter Quarter 2022,Euphonium,MUPR,Music-Studio Lessons,2540,46,,Performance,15,2,Arts and Humanities,School of Music               ,,,1100,1200,03-Jan-22,14-Mar-22,,,,,,F,,1
202210,1421,Winter Quarter 2022,Composition,MUPR,Music-Studio Lessons,4920,1,,Performance,10,2,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,0
202210,2045,Winter Quarter 2022,Composition,MUPR,Music-Studio Lessons,2925,4,,Performance,15,4,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,0
202210,2104,Winter Quarter 2022,Composition,MUPR,Music-Studio Lessons,2925,3,,Performance,10,4,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,0
202210,1197,Winter Quarter 2022,Euphonium,MUPR,Music-Studio Lessons,2550,46,,Performance,15,4,Arts and Humanities,School of Music               ,,,1100,1200,03-Jan-22,14-Mar-22,,,,,,F,,1
202210,1420,Winter Quarter 2022,Composition,MUPR,Music-Studio Lessons,2925,2,,Performance,10,4,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,0
202210,1222,Winter Quarter 2022,Euphonium,MUPR,Music-Studio Lessons,4540,46,,Performance,15,2,Arts and Humanities,School of Music               ,,,1100,1200,03-Jan-22,14-Mar-22,,,,,,F,,1
202210,1467,Winter Quarter 2022,Composition,MUPR,Music-Studio Lessons,2920,1,,Performance,10,2,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,0
202210,2044,Winter Quarter 2022,Composition,MUPR,Music-Studio Lessons,2920,4,,Performance,15,2,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,0
202210,1690,Winter Quarter 2022,Composition,MUPR,Music-Studio Lessons,2920,2,,Performance,10,2,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,0
202210,2103,Winter Quarter 2022,Composition,MUPR,Music-Studio Lessons,2920,3,,Performance,10,2,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,0
202210,2603,Winter Quarter 2022,Jazz Trombone,MUPR,Music-Studio Lessons,2491,1,,Performance,2,4,Arts and Humanities,School of Music               ,***,***,1200,1250,03-Jan-22,14-Mar-22,,,,,,F,,0.83
202210,1468,Winter Quarter 2022,Alexander Technique,MUPR,Music-Studio Lessons,3120,1,,Performance,16,2,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,0
202210,2046,Winter Quarter 2022,Composition,MUPR,Music-Studio Lessons,4920,4,,Performance,15,2,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,0
202210,1206,Winter Quarter 2022,Oboe,MUPR,Music-Studio Lessons,2680,67,,Performance,15,2,Arts and Humanities,School of Music               ,,,1300,1430,03-Jan-22,14-Mar-22,,,,,,F,,1
202210,1419,Winter Quarter 2022,Composition,MUPR,Music-Studio Lessons,2925,1,,Performance,10,4,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,0
202210,1152,Winter Quarter 2022,Lamont Women's Chorus,MUEN,Music-Ensembles,3900,1,,Performance,75,1,Arts and Humanities,School of Music               ,Newman Performing Arts Center,270,1600,1750,03-Jan-22,14-Mar-22,,,T,,R,,,3.66
202210,1204,Winter Quarter 2022,Percussion,MUPR,Music-Studio Lessons,2670,14,,Performance,15,4,Arts and Humanities,School of Music               ,,,,,03-Jan-22,14-Mar-22,,,,,,,,0
202210,1167,Winter Quarter 2022,Voice,MUPR,Music-Studio Lessons,2240,25,,Performance,15,4,Arts and Humanities,School of Music               ,,,1100,1230,03-Jan-22,14-Mar-22,,,,,,F,,1
202210,1168,Winter Quarter 2022,Voice,MUPR,Music-Studio Lessons,2240,42,,Performance,15,4,Arts and Humanities,School of Music               ,,,1100,1230,03-Jan-22,14-Mar-22,,,,,,F,,1.5
202210,1173,Winter Quarter 2022,Violin,MUPR,Music-Studio Lessons,2260,74,,Performance,15,4,Arts and Humanities,School of Music               ,,ARR,1000,1450,03-Jan-22,14-Mar-22,,,,,R,F,,0.83
